source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp
1189315859178800768,235.27823583665338,0.47717452,10.793412912309808,0.41870773,0.7085197109539904,0.55870146,11.603815,-11.068163594658792,0.5856614,-3.4848636323506432,0.516776,-0.01256559,0.072203666,0.11754976,20.275267,20.81402,19.152412,1.6616077
1189315889242329600,235.33628728729414,0.14349447,10.779363666567317,0.12044769,0.3914122771999042,0.16488093,8.431992,-4.199548294564368,0.18609883,-7.311789820866322,0.15220469,-0.08637927,-0.044381246,0.3095823,18.443602,18.863083,17.796207,1.0668755
1189315923602075264,235.34024829303763,0.13767871,10.79450377033856,0.1140821,0.9808047017543163,0.16497745,17.850279,-11.6703447138351,0.16174707,-13.506869695343475,0.13756016,-0.06712369,-0.034074243,0.15778503,18.406637,19.45981,17.37743,2.0823803
1189316065337167360,235.3595717236727,0.03624875,10.80246428018151,0.0323773,0.4223653226411803,0.04656545,1.6862429,-1.1304738865079555,0.041084528,-1.251177031079003,0.04009969,0.054040983,-0.15770102,0.08558037,15.85023,16.183378,15.357529,0.82584953
1189316095400769920,235.334797991914,0.2962057,10.802763580902658,0.25001213,0.45470014665680286,0.3436393,1.4865328,-1.3511069410784486,0.37812865,0.6199111466196686,0.3027636,-0.13779849,-0.038869113,0.23496096,19.473257,20.020782,18.82034,1.2004433
1189316095400771968,235.34431139076995,0.30840018,10.807726061881596,0.25961578,0.7733913778773027,0.3647627,10.602425,-7.0524736073012875,0.38777167,-7.916692138138257,0.31622106,-0.09877103,0.017217524,0.18984978,19.705954,20.67547,18.773531,1.9019394
1189316134056645376,235.34888004211157,0.023209872,10.80793307715307,0.019540006,0.7299622545554879,0.028459283,21.207006,16.040134670581544,0.02664179,-13.872678117021751,0.023623688,-0.105122395,-0.08268254,0.07473272,15.078954,15.376166,14.617789,0.7583771
1189316164120242560,235.3038691491163,0.115155764,10.79261817597807,0.096961424,1.5812825554659105,0.13733174,5.8454313,-3.9968695009789563,0.13859613,4.265454439957475,0.11766806,-0.12834181,-0.059816446,0.18193243,18.097795,19.256678,17.055418,2.2012596
1189316164120245888,235.29976622077672,0.3173027,10.79931015357337,0.27339953,0.3288090689682256,0.36216527,9.257225,-1.177944730324879,0.38252112,-9.181975205514945,0.33342266,-0.013656407,0.0073168706,0.13698696,19.795113,20.356651,19.229721,1.1269302
1189316164121369600,235.30757198375827,0.67836624,10.790447829694871,0.5047814,1.3960379968369077,0.7544048,8.562657,2.750544058820817,0.91431797,-8.108859425364267,0.631408,-0.31682536,-0.03029613,0.22514382,20.424458,21.082844,19.437939,1.6449051
1189316198479985920,235.3105345949587,0.18353553,10.8040977560087,0.15954779,0.5164582603303969,0.21756817,13.668742,2.8061927676216003,0.21208791,-13.377585430704551,0.18954645,-0.04521417,0.07472765,0.12957165,18.94781,19.534904,18.227392,1.3075123
1189316198479987200,235.31206523521232,0.09480009,10.8075985557438,0.08202604,0.25845350264843264,0.114084564,8.354922,-2.6226621673608985,0.11228979,-7.932614014488056,0.09902412,-0.019398047,-0.04459546,0.106622,17.916334,18.179592,17.384506,0.7950859
1189316267199466368,235.3028369856139,0.13443772,10.814019423319609,0.11749075,1.5793692396176002,0.1593161,18.164755,4.419576862196171,0.1614374,-17.618900702243334,0.14182429,-0.039634228,-0.025281778,0.1405826,18.512691,19.872192,17.345547,2.5266457
