source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp
1189393714049902464,236.10357687605375,0.1920427838707801,11.111534303367725,0.2122977242753403,0.5011277636439274,0.22566131695111566,-6.8748981077524345,0.39843602448228427,4.121213700889979,0.5088822764597751,18.385387,1.4219055
1189320493447245696,235.07070830746372,0.44105774889103644,10.725165492978071,0.38907110347532253,0.9900229757480166,0.5687374112419047,8.248595422677482,0.9255616003630491,-11.579285046200505,0.9750228777768816,19.970701,2.2621613
1189310013727045632,235.17971999111637,0.24964716843227783,10.729482522206878,0.2869161217227141,0.5502051864192777,0.3080556505444047,-6.200081815988036,0.5144113642372444,-10.829182086708567,0.6946864228344006,18.996258,1.1416359
1189373957200269696,236.16396548647853,0.18983059009463515,10.883916335823244,0.226608168598295,0.18034869562477926,0.23577655333940514,-15.644901172654201,0.4033964855140962,1.733773871224006,0.5581971008933663,18.623747,0.8414936
1189341830844855424,235.4598003702218,0.27990116570507373,10.909000832137025,0.20564436021892796,0.8219343348816225,0.2951761846581814,2.7547901348009236,0.6522530801221625,-14.560389226148223,0.5575228007492886,19.165148,2.0036583
1189393164294088320,236.19855285952627,0.15726176404750916,11.110861752463382,0.1453437904951411,-0.08604350635216047,0.19790532432067784,-3.607840492527215,0.3127177461412513,-5.674473569461472,0.37439015932719205,18.228676,0.8854141
1189460032640896128,236.0696808550251,0.02834651220528818,11.525043539475952,0.02458394531029391,0.7151853916916426,0.037801087702511164,-8.10323253550115,0.0554036755423225,-6.701839183376363,0.060940095836191484,14.557241,1.0874529
1189497102502466304,236.00084246879592,0.2190436939602657,11.637421553971127,0.21656200349494206,0.0796377081636209,0.3016100120863086,-2.434837478575471,0.4284123612096897,-10.919608036273988,0.5375831239263957,18.658897,1.3147678
1189451133468656768,235.891175803525,0.02071632434271459,11.351367850457263,0.019241521150027856,2.1994962107771685,0.027533867773027156,6.76795905372077,0.04342213588272244,-7.753173549228603,0.050264095006352726,14.324605,1.1835928
1189373407444455552,236.2641578135226,0.20915087875433894,10.883402310526339,0.20770496574676164,0.12504501677560867,0.23752025049165773,-3.6963684504416974,0.42212586344754144,-4.110383617380789,0.4782850701125427,18.583878,0.8337364
1189317096129325824,235.28554995459726,0.03511216144316191,10.831998590062248,0.02990943344946446,0.5036508607911189,0.04497788958367481,2.7531928698103916,0.06259607835663068,-12.330742257522115,0.07319135909982924,15.042247,0.77950287
1189325200731452672,234.98193185891265,0.2458721195882932,10.838208071563265,0.24835269748470676,1.5536749508091643,0.2833591996102815,-0.9097457188228357,0.5146983213338763,-2.33120064926728,0.6090995683817627,19.01196,2.3937798
1189477861048991232,235.86918498964044,0.19782887706711616,11.675935201122945,0.21545613676632663,1.6744255093385387,0.250855943030023,-3.403360558653051,0.371932244322051,-3.0286523121176723,0.5504589789928945,18.316486,2.1155071
1189373957200268928,236.17692593465125,0.2223824561431815,10.879113162624316,0.24431363531840367,0.44907293594875053,0.2729140668274396,-4.435540483260189,0.4506730715995937,-0.46824673941247513,0.5963382680964877,18.892416,0.9655628
1189448831366186752,235.7773772530611,0.0184954289248537,11.273329723206748,0.01581929111954232,0.9086917632683541,0.023430320366345226,-15.389788393345214,0.03895491227810793,-7.721952450907211,0.039298582074521624,14.231395,0.904253
1189314892809939456,235.45123144229922,0.3912142996219816,10.832546484068512,0.3194146316206873,-0.2342381922134276,0.47985443570918795,-21.079657806310266,0.8553392337082966,-3.547051470102627,0.8915659194390535,19.666924,1.4239006
1189451339627087232,235.90791843173537,0.01854980728213557,11.370475157480138,0.016546420971532215,2.965314488278497,0.024340632808960268,-15.896428741618568,0.039222868164128885,10.571825043681038,0.04440092165622229,13.689496,1.2320347
1189320940123843712,234.98153094331445,0.6251162967411535,10.723448056144914,0.5220011365276691,0.7313420814581553,0.7886433578274764,-6.8363785614609185,1.523752431074351,-2.7593889911234206,1.4647318645988496,20.369205,1.1005268
1189460376238280192,236.08893624840218,0.1344193082685435,11.543672967012817,0.1295465913647463,0.5001970313991789,0.17763050969416488,-0.5824980852232418,0.2726269825885272,-5.707289567647215,0.3161658016981407,17.84054,1.228363
